Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],PercentChange0116,PercentChange1116
"Macao SAR, China",MAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,91.29537,95.64004,,,,,96.53849,,0.057430295,0.009394078
"Macao SAR, China",MAC,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,93.63287,97.16706,,,,,98.01514,,0.046802688,0.008728061
"Macao SAR, China",MAC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,99.63354,99.6729,,,,,99.79874,,0.001658076,0.00126253
"Macao SAR, China",MAC,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Madagascar,MDG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29569.93884,30396.78169,28003.69887,,27938.22914,28095.39409,28200.79632,28600.13395,,-0.059106512,0.021298439
Madagascar,MDG,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,0.26058,,0.58278,0.24938,,
Madagascar,MDG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,70.68617,,,71.57262,,,,,,,
Madagascar,MDG,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,2.7692,2.87902,,,10.8916,12.63458,,26.08135,34.9221,8.059106918,
Madagascar,MDG,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,29.93668,30.99363,,31.01487,30.28786,30.14792,29.12022,,0.007056227
Madagascar,MDG,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,56.29514,,,,,,,,,
Madagascar,MDG,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,66.77436,67.98225,,,,,,,,,
Madagascar,MDG,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,70.23622,,,76.82916,,,,,,,
Madagascar,MDG,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,72.60631,,,71.02675,,,,,,,
Malawi,MWI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,57888.90309,53505.35391,70271.35212,,71005.29004,72890.60001,72779.26853,72451.67986,,0.354101498,0.031027263
Malawi,MWI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,30.67589,27.60185,30.06088,30.4559,32.74037,33.54261,34.24597,32.95718,,0.194020691,0.096347812
Malawi,MWI,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,98.35644,98.35168,98.12211,97.90056,97.74388,,
Malawi,MWI,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Malawi,MWI,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,81.81808,80.72033,80.5703,79.32807,,,
Malawi,MWI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,76.08191,72.93561,,,,
Malawi,MWI,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,62.47219,59.09757,,,,
Malawi,MWI,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,3.14035,,,1.32264,,,,,,,
Malawi,MWI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,65.14537,62.14354,,,,
Malaysia,MYS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,22578.80089,22204.11572,30204.85887,,32150.29702,33493.72868,34610.86597,35534.60042,37111.75697,0.600360981,0.176453119
Malaysia,MYS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,97.2378,,,,,,,97.61447,,,
Malaysia,MYS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,22578.62816,22203.94586,30204.85887,,32150.29702,33493.72868,34610.86597,35534.60042,,0.600373224,0.176453119
Malaysia,MYS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,10.18452,16.8581,6.97629,,,,,,,,
Malaysia,MYS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,88.68776,,,,,,,93.7347,,,
Malaysia,MYS,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,88.96464,,,,,,,96.32962,,,
Malaysia,MYS,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,92.99881,90.84996,88.43262,88.44445,89.8712,89.37812,87.53276,86.17918,86.85272,-0.05141202,-0.025482
Malaysia,MYS,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,51.96042,,,74.37563,77.30265,80.74825,83.31546,,,,
Malaysia,MYS,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,98.41488,97.81452,97.06133,98.54356,99.66427,99.8924,99.51663,99.82064,99.64564,0.020509429,0.02842852
Malaysia,MYS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,75.30455,75.24777,74.16752,75.75679,76.2547,74.65151,73.35298,73.40114,74.39817,-0.024540661,-0.010333095
Maldives,MDV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,99048.10795,92940.03038,128420.7442,,133325.7946,139294.9268,138966.3074,144305.2154,153959.1594,0.552670198,0.123690851
Maldives,MDV,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,4.17145,1.42394,,,,,,,,,
Maldives,MDV,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,97.87975,99.44397,,,,,99.53006,97.29294,95.87145,-0.021630572,
Maldives,MDV,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,58.4151,59.70874,,,,,97.17296,95.0116,90.55321,0.59125113,
Maldives,MDV,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.17012,,,,,99.26838,,,,,
Maldives,MDV,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,95.84374,,,,,98.96275,,,,,
Maldives,MDV,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,36.88029,,,,,,,,,,
Maldives,MDV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,98.61012,,,,,
Maldives,MDV,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,93.31957,93.08421,,,,,,,,,
Mali,MLI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,192965.5263,216218.089,247281.5428,,236600.0098,246022.8573,253154.637,259994.6782,,0.202464971,0.051411582
Mali,MLI,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,3.19297,,3.46155,3.6908,3.65632,4.05222,4.62107,,0.269106819
Mali,MLI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,47.13698,,,,49.36653,,,,
Mali,MLI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,33.56094,,,,33.06889,,,,
Mali,MLI,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,27.41779,,,,26.79477,,,,
Mali,MLI,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,0.54705,0.95525,0.80922,0.80089,0.86827,0.7591,,
Mali,MLI,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,69.30322,67.05216,62.64257,63.50904,60.70906,62.13872,67.40512,,-0.103379035
Mali,MLI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,31.98852,,33.11983,35.01947,31.36945,32.53744,29.34611,,0.017159906
Mali,MLI,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,51.07468,,50.73055,53.91468,54.84332,54.9942,45.02035,,0.07674096
Malta,MLT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,13821.53212,13801.56121,16078.67452,,16966.09041,18180.57448,19261.15677,20066.13057,,0.453902951,0.247996565
Malta,MLT,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,82.02675,81.0434,,88.90797,87.85101,88.22941,88.88531,89.55552,,0.105031625,
Malta,MLT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,93.30736,,,,,,,,
Malta,MLT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,98.88194,,,,,,,,
Malta,MLT,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,94.19012,,,,,,,,
Malta,MLT,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,11.70557,13.92448,42.59895,20.89807,21.42728,24.38845,28.98673,29.13638,,1.092457313,-0.316030559
Malta,MLT,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,97.98224,98.03645,99.44253,95.7181,98.41301,99.84161,,,0.018976602
Malta,MLT,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,99.2926,99.89451,99.66722,99.25203,99.30102,98.7806,,,-0.005156477
Malta,MLT,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,99.01468,97.91139,98.42151,99.70901,99.70181,,,
Marshall Islands,MHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2322.164919,2445.585727,2819.247459,,2985.890175,2957.406707,2941.287693,2993.413862,,0.224006923,0.061777622
Marshall Islands,MHL,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,55.84084,55.85237,,,
Marshall Islands,MHL,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,69.14206,69.04198,,,
Marshall Islands,MHL,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,32.39208,32.86184,,,
Marshall Islands,MHL,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,94.11373,,,,74.7317,75.97908,,,-0.192688676
Marshall Islands,MHL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,98.45878,,,,,,,,
Marshall Islands,MHL,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,98.84488,,,,,,,,
Marshall Islands,MHL,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,47.32394,,,,
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,98.26508,,,,,,,,
Mauritania,MRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,155827.633,154323.1177,190992.4484,,201953.9949,207044.1053,203998.2942,202336.8046,,0.311124396,0.059396883
Mauritania,MRT,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,0.63849,0.96722,,,,,,,,,
Mauritania,MRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,51.20768,,,,,,,,,,
Mauritania,MRT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,61.33665,,,,,,,,,,
Mauritania,MRT,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,44.51699,,71.76623,59.26761,60.25608,,52.97543,55.59173,0.19000476,
Mauritania,MRT,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Mauritania,MRT,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,60.07356,63.83337,73.2563,72.0454,74.81042,76.94485,,73.48295,78.31999,0.151168268,0.003093932
Mauritania,MRT,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,13.53068,,22.44263,22.0598,23.70334,24.98002,27.46113,28.18691,1.029545448,
Mauritania,MRT,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,47.47155,,,,,,,,,,
Mauritius,MUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,148842.877,151472.0124,222539.3871,,236877.378,245302.8764,253475.7012,262927.024,,0.735812576,0.181485342
Mauritius,MUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,84.30309,,89.24984,91.76601,91.49003,92.47476,92.7076,93.15784,,,0.043787193
Mauritius,MUS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,22.41575,,27.37007,27.30251,24.89966,,,
Mauritius,MUS,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,84.62343,,90.30997,,,,,,,,
Mauritius,MUS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,94.53896,,98.13035,,,,,,,,
Mauritius,MUS,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.77452,99.5438,98.81308,95.71089,97.8459,98.80613,98.92388,98.4989,98.89909,-0.010496887,-0.003179539
Mauritius,MUS,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,70.8685,71.21999,94.35841,99.13067,98.60453,95.10032,96.11781,93.46763,91.34591,0.312379151,-0.009440388
Mauritius,MUS,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,87.93023,90.72404,,,,,92.92531,93.56617,95.94602,0.031327198,
Mauritius,MUS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,68.24067,70.41827,,,,,85.34866,84.30625,84.54626,0.197221261,
Mayotte,MYT,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Mayotte,MYT,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Mayotte,MYT,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Mayotte,MYT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Mayotte,MYT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Mayotte,MYT,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Mayotte,MYT,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Mayotte,MYT,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Mexico,MEX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,127142.7735,124973.2057,130114.4629,,132835.9927,134761.7422,137323.6666,139496.6149,140549.2036,0.116212185,0.072106911
Mexico,MEX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,90.53562,,93.51998,94.2284,93.96285,94.55588,94.47228,94.85962,,,0.01432464
Mexico,MEX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,101150.3596,99223.57062,107265.4371,,109912.6634,110882.4391,112311.2079,113392.7685,,0.142800726,0.057123074
Mexico,MEX,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,96.61228,,98.46177,98.87542,98.5645,99.00004,98.94471,99.1162,,,0.006646539
Mexico,MEX,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,56.09204,,70.65515,71.82661,75.56968,77.66257,80.02575,81.22278,81.15596,,0.149566309
Mexico,MEX,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Mexico,MEX,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,90.39094,,94.34567,95.25304,94.66167,95.58051,95.37065,95.91486,,,0.016632348
Mexico,MEX,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,83.67803,,92.79895,93.09526,95.67442,96.75575,97.57074,96.61099,94.05976,,0.041078482
Mexico,MEX,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,66.57404,66.72939,84.18339,84.74697,70.78218,71.48456,71.7804,71.89762,72.20341,0.077450581,-0.145940547
Mexico,MEX,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.98213,99.88941,99.73703,99.6698,99.5963,99.50078,99.4255,99.34545,99.27124,-0.005445622,-0.003926125
Micronesia,FSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2210.922258,2255.156068,2419.170178,,2274.41033,2218.676152,2318.771844,2306.163698,,0.022618226,-0.04671291
"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,87.2406,,,,,
"Micronesia, Fed. Sts.",FSM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,27.99611,,,,
"Micronesia, Fed. Sts.",FSM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,90.72669,85.45699,,,,
Middle East & North Africa,MEA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,61.21662,62.02549,71.76817,72.08336,69.85688,70.55419,69.78566,70.28051,70.38169,0.133090766,-0.020728688
Middle East & North Africa,MEA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,68.91087,70.05267,77.13008,77.64802,78.01983,78.48583,79.24977,79.64689,,0.136957235,0.032630719
Middle East & North Africa,MEA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,85.72848,86.51337,88.83592,89.78959,90.36351,90.57402,90.70042,90.81532,,0.04972584,0.022281528
Middle East & North Africa,MEA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,78.41987,78.8918,86.61332,88.01169,84.29025,86.32351,86.68551,87.20896,86.59764,0.105424898,0.006877002
Middle East & North Africa,MEA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Middle East & North Africa,MEA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Middle East & North Africa,MEA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Middle East & North Africa,MEA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,64.58274,66.06214,75.68424,76.40148,77.14066,77.82124,78.75353,79.37939,,0.201586718,0.048823242
Middle East & North Africa (IDA & IBRD countries),TMN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,84.49629,85.31984,87.28837,88.32619,88.94504,89.17307,89.31974,89.41692,,0.048020249,0.024385265
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,61.65813,63.15423,71.83516,72.59926,73.3443,74.12615,75.12746,75.83637,,0.200812202,0.055699883
Middle East & North Africa (IDA & IBRD countries),TMN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,60.46434,61.19332,70.1734,70.32499,67.49548,68.04394,67.08547,67.62388,67.73635,0.10508598,-0.036331715
Middle East & North Africa (IDA & IBRD countries),TMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,66.66792,67.83297,73.97751,74.48753,74.77785,75.28407,76.12811,76.55186,,0.128534693,0.03479909
Middle East & North Africa (IDA & IBRD countries),TMN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,77.46814,77.92747,85.73794,87.29098,82.74967,84.77749,85.07148,85.66606,84.9315,0.099305033,-0.000838369
Middle East & North Africa (IDA & IBRD countries),TMN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,84.62996,85.44599,87.44924,88.47996,89.09775,89.32869,89.47768,89.57807,,0.048358969,0.024343608
Middle East & North Africa (excluding high income),MNA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,61.91064,63.40123,72.05175,72.81754,73.56104,74.33974,75.33756,76.04521,,0.199427992,0.055424886
Middle East & North Africa (excluding high income),MNA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,60.66157,61.39708,70.38782,70.5396,67.76722,68.30949,67.39251,67.9396,68.07441,0.106560768,-0.03478187
Middle East & North Africa (excluding high income),MNA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,77.58789,78.06647,85.70556,87.22329,82.83777,84.8318,85.17354,85.78189,85.11237,0.098831419,0.000890607
Middle East & North Africa (excluding high income),MNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,66.88337,68.04286,74.19839,74.71401,75.0097,75.51625,76.35775,76.78292,,0.128449333,0.034832697
Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Middle income,MIC,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,53.87514,54.61667,63.87804,64.55924,66.10539,67.11027,67.30816,67.38385,67.42291,0.233759766,0.054882867
Middle income,MIC,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,74.37506,75.01432,83.94436,84.80276,85.46832,85.72797,86.12661,86.21537,86.28627,0.149318823,0.027053753
Middle income,MIC,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Middle income,MIC,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Middle income,MIC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,87.29756,87.3778,90.70929,91.80463,91.99458,92.31065,92.53836,92.75883,,0.061583491,0.022594599
